,id,superficie,fecha,lat,lng,idcomunidad,idprovincia,idmunicipio,municipio,causa,time_ctrl,time_ext,year,month,Provincias,class_per_time,class_per_trimester,geometry,index_right,Y,recursos,Eficiencia,Recursos_ha
64406,2011330163,3.0,2011-02-10,43.319018,-5.127012,5,33,12,CANGAS DE ONÍS,4,267,327,2011,2,Asturias,Menos_de_24h,1.0,POINT (-5.127012 43.319018),32,1,4,20.0,1.3333333333333333
64407,2011330168,103.5,2011-02-10,43.168077,-6.713787,5,33,11,CANGAS DEL NARCEA,4,668,758,2011,2,Asturias,Menos_de_24h,1.0,POINT (-6.713787 43.168077),32,1,8,0.8695652173913043,0.07729468599033816
64409,2011330170,8.0,2011-02-11,43.144114,-6.485457,5,33,11,CANGAS DEL NARCEA,4,140,170,2011,2,Asturias,Menos_de_24h,1.0,POINT (-6.485457 43.144114),32,1,11,3.75,1.375
64410,2011330171,2.5,2011-02-11,43.44481,-6.453108,5,33,34,VALDÉS,4,110,185,2011,2,Asturias,Menos_de_24h,1.0,POINT (-6.453108 43.44481),32,1,4,30.0,1.6
64411,2011330172,3.3,2011-02-11,43.443881,-5.118618,5,33,56,RIBADESELLA,4,136,147,2011,2,Asturias,Menos_de_24h,1.0,POINT (-5.118618 43.443881),32,1,3,3.3333333333333335,0.9090909090909092
64412,2011330175,5.7,2011-02-11,43.145185,-6.517151,5,33,11,CANGAS DEL NARCEA,4,147,177,2011,2,Asturias,Menos_de_24h,1.0,POINT (-6.517151 43.145185),32,1,11,5.263157894736842,1.9298245614035088
64413,2011330176,16.0,2011-02-11,43.140274,-6.408629,5,33,11,CANGAS DEL NARCEA,4,562,742,2011,2,Asturias,Menos_de_24h,1.0,POINT (-6.408629 43.140274),32,1,15,11.25,0.9375
64414,2011330177,4.86,2011-02-11,43.302802,-5.131316,5,33,3,AMIEVA,4,172,487,2011,2,Asturias,Menos_de_24h,1.0,POINT (-5.131316 43.302802),32,1,19,64.81481481481481,3.9094650205761314
64415,2011330178,11.32,2011-02-11,43.29203,-5.135316,5,33,3,AMIEVA,4,186,306,2011,2,Asturias,Menos_de_24h,1.0,POINT (-5.135316 43.29203),32,1,11,10.600706713780918,0.9717314487632509
64416,2011330179,22.0,2011-02-11,43.461667,-6.559249,5,33,34,VALDÉS,4,513,543,2011,2,Asturias,Menos_de_24h,1.0,POINT (-6.559249 43.461667),32,1,12,1.3636363636363635,0.5454545454545454
64417,2011330180,31.0,2011-02-11,43.282585,-6.573153,5,33,73,TINEO,4,407,500,2011,2,Asturias,Menos_de_24h,1.0,POINT (-6.573153 43.282585),32,1,13,3.0,0.41935483870967744
64418,2011330182,1.5,2011-02-11,43.368823,-6.642263,5,33,73,TINEO,4,110,159,2011,2,Asturias,Menos_de_24h,1.0,POINT (-6.642263 43.368823),32,1,2,32.666666666666664,1.3333333333333333
64419,2011330184,12.57,2011-02-11,43.109931,-5.697588,5,33,2,ALLER,4,338,340,2011,2,Asturias,Menos_de_24h,1.0,POINT (-5.697588 43.109931),32,1,6,0.15910898965791567,0.477326968973747
64421,2011330186,6.0,2011-02-11,43.296079,-5.131155,5,33,3,AMIEVA,6,93,94,2011,2,Asturias,Menos_de_24h,1.0,POINT (-5.131155 43.296079),32,0,15,0.16666666666666666,2.5
64422,2011330188,32.5,2011-02-11,43.351044,-5.744044,5,33,66,SIERO,2,428,1243,2011,2,Asturias,Menos_de_24h,1.0,POINT (-5.744044 43.351044),32,0,22,25.076923076923077,0.676923076923077
64423,2011330190,20.0,2011-02-11,43.17555,-6.393493,5,33,11,CANGAS DEL NARCEA,4,135,174,2011,2,Asturias,Menos_de_24h,1.0,POINT (-6.393493 43.17555),32,1,5,1.95,0.25
64424,2011330191,4.2,2011-02-11,43.297197,-5.95683,5,33,64,SANTO ADRIANO,4,137,161,2011,2,Asturias,Menos_de_24h,1.0,POINT (-5.95683 43.297197),32,1,3,5.714285714285714,0.7142857142857143
64425,2011330192,6.0,2011-02-11,43.285452,-5.597122,5,33,60,SAN MARTÍN DEL REY AURELIO,4,116,306,2011,2,Asturias,Menos_de_24h,1.0,POINT (-5.597122 43.285452),32,1,3,31.666666666666668,0.5
64426,2011330194,6.0,2011-02-11,43.333768,-5.330612,5,33,49,PILOÑA,4,195,225,2011,2,Asturias,Menos_de_24h,1.0,POINT (-5.330612 43.333768),32,1,10,5.0,1.6666666666666667
64430,2011330202,3.5,2011-02-11,43.484925,-6.328644,5,33,34,VALDÉS,4,165,210,2011,2,Asturias,Menos_de_24h,1.0,POINT (-6.328644 43.484925),32,1,8,12.857142857142858,2.2857142857142856
64431,2011330206,2.0,2011-02-11,43.368579,-6.295017,5,33,59,SALAS,4,56,81,2011,2,Asturias,Menos_de_24h,1.0,POINT (-6.295017 43.368579),32,1,6,12.5,3.0
64433,2011330209,3.0,2011-02-11,43.141518,-5.632689,5,33,2,ALLER,4,213,228,2011,2,Asturias,Menos_de_24h,1.0,POINT (-5.632689 43.141518),32,1,9,5.0,3.0
64437,2011330216,4.0,2011-02-11,43.332274,-5.040428,5,33,12,CANGAS DE ONÍS,4,79,101,2011,2,Asturias,Menos_de_24h,1.0,POINT (-5.040428 43.332274),32,1,7,5.5,1.75
64439,2011330225,12.9,2011-02-11,43.169206,-6.629907,5,33,11,CANGAS DEL NARCEA,4,306,396,2011,2,Asturias,Menos_de_24h,1.0,POINT (-6.629907 43.169206),32,1,9,6.976744186046512,0.6976744186046512
64441,2011330228,3.29,2011-02-11,43.413347,-5.193155,5,33,45,PARRES,4,110,771,2011,2,Asturias,Menos_de_24h,1.0,POINT (-5.193155 43.413347),32,1,3,200.91185410334347,0.9118541033434651
64444,2011330232,1.5,2011-02-11,43.321336,-6.190947,5,33,26,GRADO,4,146,198,2011,2,Asturias,Menos_de_24h,1.0,POINT (-6.190947 43.321336),32,1,5,34.666666666666664,3.3333333333333335
64445,2011330233,38.0,2011-02-11,43.104947,-6.550747,5,33,11,CANGAS DEL NARCEA,4,356,656,2011,2,Asturias,Menos_de_24h,1.0,POINT (-6.550747 43.104947),32,1,2,7.894736842105263,0.05263157894736842
64447,2011330238,1.48,2011-02-12,43.273497,-5.137391,5,33,3,AMIEVA,4,34,39,2011,2,Asturias,Menos_de_24h,1.0,POINT (-5.137391 43.273497),32,1,3,3.3783783783783785,2.027027027027027
64448,2011330245,1.74,2011-02-16,43.450334,-5.051154,5,33,56,RIBADESELLA,4,84,101,2011,2,Asturias,Menos_de_24h,1.0,POINT (-5.051154 43.450334),32,1,9,9.770114942528735,5.172413793103448
64449,2011330258,21.07,2011-02-25,43.111925,-5.984745,5,33,53,QUIRÓS,4,127,156,2011,2,Asturias,Menos_de_24h,1.0,POINT (-5.984745 43.111925),32,1,5,1.3763644992880872,0.23730422401518747
64450,2011330268,20.99,2011-04-07,43.352441,-4.927436,5,33,43,ONÍS,4,850,880,2011,4,Asturias,Menos_de_24h,2.0,POINT (-4.927436 43.352441),32,1,15,1.429252024773702,0.714626012386851
64451,2011330271,30.8,2011-03-06,43.281576,-6.732795,5,33,1,ALLANDE,4,240,272,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.732795 43.281576),32,1,24,1.0389610389610389,0.7792207792207793
64452,2011330272,2.0,2011-03-06,43.437374,-4.890492,5,33,36,LLANES,4,60,76,2011,3,Asturias,Menos_de_24h,1.0,POINT (-4.890492 43.437374),32,1,5,8.0,2.5
64453,2011330278,1.5,2011-03-07,43.299789,-4.958417,5,33,43,ONÍS,4,167,225,2011,3,Asturias,Menos_de_24h,1.0,POINT (-4.958417 43.299789),32,1,2,38.666666666666664,1.3333333333333333
64455,2011330285,2.0,2011-03-08,43.255356,-6.745115,5,33,1,ALLANDE,4,257,304,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.745115 43.255356),32,1,16,23.5,8.0
64456,2011330295,1.2,2011-03-08,43.394586,-5.274083,5,33,49,PILOÑA,4,63,73,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.274083 43.394586),32,1,3,8.333333333333334,2.5
64457,2011330296,14.5,2011-03-09,43.336942,-6.232723,5,33,5,BELMONTE DE MIRANDA,4,97,157,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.232723 43.336942),32,1,9,4.137931034482759,0.6206896551724138
64459,2011330308,1.5,2011-03-10,43.124918,-5.79156,5,33,33,LENA,4,78,101,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.79156 43.124918),32,1,6,15.333333333333334,4.0
64461,2011330318,12.6,2011-03-11,43.358985,-6.643767,5,33,73,TINEO,4,93,99,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.643767 43.358985),32,1,11,0.4761904761904762,0.873015873015873
64462,2011330319,1.7,2011-03-11,43.411704,-5.121312,5,33,12,CANGAS DE ONÍS,4,100,101,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.121312 43.411704),32,1,5,0.5882352941176471,2.9411764705882355
64463,2011330321,5.52,2011-03-11,43.119092,-5.557547,5,33,2,ALLER,4,1616,1636,2011,3,Asturias,Entre_1dia_y_1semana,1.0,POINT (-5.557547 43.119092),32,1,4,3.6231884057971016,0.7246376811594204
64466,2011330326,5.0,2011-03-11,43.202419,-6.480243,5,33,11,CANGAS DEL NARCEA,4,92,112,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.480243 43.202419),32,1,13,4.0,2.6
64467,2011330327,12.8,2011-03-11,43.211535,-6.654366,5,33,1,ALLANDE,4,862,877,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.654366 43.211535),32,1,7,1.171875,0.546875
64471,2011330335,2.5,2011-03-11,43.340167,-5.33869,5,33,49,PILOÑA,4,254,295,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.33869 43.340167),32,1,5,16.4,2.0
64473,2011330338,4.0,2011-03-12,43.131326,-6.50098,5,33,11,CANGAS DEL NARCEA,4,478,488,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.50098 43.131326),32,1,3,2.5,0.75
64475,2011330340,7.4,2011-03-12,43.12041,-6.622893,5,33,11,CANGAS DEL NARCEA,4,274,284,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.622893 43.12041),32,1,5,1.3513513513513513,0.6756756756756757
64476,2011330341,9.74,2011-03-12,43.249036,-5.080044,5,33,3,AMIEVA,4,483,509,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.080044 43.249036),32,1,7,2.6694045174537986,0.7186858316221766
64479,2011330344,5.5,2011-03-12,43.380805,-6.321755,5,33,59,SALAS,4,175,207,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.321755 43.380805),32,1,6,5.818181818181818,1.0909090909090908
64480,2011330346,6.0,2011-03-12,43.359372,-5.156447,5,33,45,PARRES,4,41,82,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.156447 43.359372),32,1,7,6.833333333333333,1.1666666666666667
64481,2011330347,15.0,2011-03-12,43.100097,-6.456053,5,33,11,CANGAS DEL NARCEA,4,143,156,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.456053 43.100097),32,1,10,0.8666666666666667,0.6666666666666666
64482,2011330350,8.0,2011-03-12,43.245986,-6.509215,5,33,73,TINEO,4,67,82,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.509215 43.245986),32,1,5,1.875,0.625
64484,2011330359,2.0,2011-03-12,43.21862,-5.348331,5,33,15,CASO,4,113,139,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.348331 43.21862),32,1,4,13.0,2.0
64485,2011330360,4.0,2011-03-12,43.058271,-6.604838,5,33,11,CANGAS DEL NARCEA,2,166,226,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.604838 43.058271),32,0,10,15.0,2.5
64486,2011330362,1.5,2011-03-12,43.269926,-6.034918,5,33,52,PROAZA,4,60,68,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.034918 43.269926),32,1,3,5.333333333333333,2.0
64489,2011330368,2.0,2011-03-12,43.18128,-6.392856,5,33,11,CANGAS DEL NARCEA,4,132,157,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.392856 43.18128),32,1,4,12.5,2.0
64492,2011330372,4.5,2011-03-19,43.081933,-5.812111,5,33,33,LENA,4,101,106,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.812111 43.081933),32,1,5,1.1111111111111112,1.1111111111111112
64494,2011330379,2.0,2011-03-20,43.298176,-5.332296,5,33,49,PILOÑA,4,137,168,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.332296 43.298176),32,1,3,15.5,1.5
64495,2011330384,105.0,2011-03-21,43.068272,-6.793549,5,33,28,IBIAS,4,785,995,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.793549 43.068272),32,1,41,2.0,0.3904761904761905
64496,2011330385,1.5,2011-03-21,43.126902,-5.872145,5,33,33,LENA,4,78,100,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.872145 43.126902),32,1,5,14.666666666666666,3.3333333333333335
64498,2011330390,1.5,2011-03-21,43.120319,-5.594215,5,33,2,ALLER,4,61,81,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.594215 43.120319),32,1,5,13.333333333333334,3.3333333333333335
64499,2011330392,12.39,2011-03-21,43.297919,-5.44458,5,33,49,PILOÑA,4,151,190,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.44458 43.297919),32,1,5,3.1476997578692494,0.4035512510088781
64500,2011330393,4.19,2011-03-21,43.292999,-5.45316,5,33,49,PILOÑA,4,63,104,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.45316 43.292999),32,1,8,9.785202863961812,1.909307875894988
64502,2011330401,2.26,2011-03-09,43.338246,-4.704973,5,33,46,PEÑAMELLERA ALTA,4,280,291,2011,3,Asturias,Menos_de_24h,1.0,POINT (-4.704973 43.338246),32,1,10,4.867256637168142,4.424778761061948
64503,2011330403,7.5,2011-03-22,43.288512,-6.728384,5,33,1,ALLANDE,4,169,259,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.728384 43.288512),32,1,14,12.0,1.8666666666666667
64504,2011330404,4.0,2011-03-22,43.148254,-6.407173,5,33,11,CANGAS DEL NARCEA,4,97,116,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.407173 43.148254),32,1,2,4.75,0.5
64507,2011330410,3.0,2011-03-22,43.1576,-6.664069,5,33,11,CANGAS DEL NARCEA,4,86,162,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.664069 43.1576),32,1,4,25.333333333333332,1.3333333333333333
64508,2011330411,2.33,2011-03-22,43.37313,-6.040184,5,33,26,GRADO,2,213,268,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.040184 43.37313),32,0,3,23.605150214592275,1.2875536480686696
64509,2011330412,1.2,2011-03-22,43.434027,-5.601482,5,33,66,SIERO,3,140,241,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.601482 43.434027),32,0,19,84.16666666666667,15.833333333333334
64513,2011330421,38.71,2011-03-23,43.266408,-6.134557,5,33,26,GRADO,4,234,284,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.134557 43.266408),32,1,16,1.2916559028674761,0.41332988891759237
64515,2011330423,15.0,2011-03-23,43.148767,-5.638891,5,33,2,ALLER,4,431,474,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.638891 43.148767),32,1,3,2.8666666666666667,0.2
64516,2011330426,4.0,2011-03-23,43.291918,-6.145401,5,33,26,GRADO,4,234,255,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.145401 43.291918),32,1,6,5.25,1.5
64517,2011330430,27.0,2011-03-23,43.1584,-6.52033,5,33,11,CANGAS DEL NARCEA,4,205,325,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.52033 43.1584),32,1,12,4.444444444444445,0.4444444444444444
64518,2011330431,4.0,2011-03-23,43.337902,-5.292282,5,33,49,PILOÑA,4,109,124,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.292282 43.337902),32,1,5,3.75,1.25
64519,2011330432,4.0,2011-03-23,43.240999,-5.761191,5,33,37,MIERES,2,528,538,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.761191 43.240999),32,0,7,2.5,1.75
64523,2011330438,2.0,2011-03-23,43.266408,-6.134557,5,33,26,GRADO,6,147,168,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.134557 43.266408),32,0,6,10.5,3.0
64524,2011330440,2.0,2011-03-23,43.206531,-5.43594,5,33,67,SOBRESCOBIO,4,65,75,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.43594 43.206531),32,1,5,5.0,2.5
64525,2011330442,8.0,2011-03-23,43.197934,-6.423272,5,33,11,CANGAS DEL NARCEA,4,259,283,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.423272 43.197934),32,1,6,3.0,0.75
64526,2011330444,7.57,2011-03-23,43.110043,-5.55508,5,33,2,ALLER,4,171,184,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.55508 43.110043),32,1,3,1.7173051519154556,0.3963011889035667
64527,2011330445,11.49,2011-03-23,43.297282,-5.343468,5,33,49,PILOÑA,4,36,163,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.343468 43.297282),32,1,8,11.053089643167972,0.6962576153176675
64528,2011330446,3.0,2011-03-23,43.413439,-6.378984,5,33,73,TINEO,4,222,267,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.378984 43.413439),32,1,15,15.0,5.0
64529,2011330450,1.5,2011-03-23,43.303098,-6.105204,5,33,26,GRADO,4,185,199,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.105204 43.303098),32,1,6,9.333333333333334,4.0
64530,2011330451,1.5,2011-03-23,43.252925,-5.83128,5,33,37,MIERES,4,191,210,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.83128 43.252925),32,1,3,12.666666666666666,2.0
64531,2011330454,3.5,2011-03-23,43.232476,-6.267086,5,33,5,BELMONTE DE MIRANDA,4,128,152,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.267086 43.232476),32,1,6,6.857142857142857,1.7142857142857142
64532,2011330458,121.31,2011-03-23,43.342835,-4.802059,5,33,8,CABRALES,4,1022,1058,2011,3,Asturias,Menos_de_24h,1.0,POINT (-4.802059 43.342835),32,1,15,0.2967603660044514,0.12365015250185475
64533,2011330461,86.1,2011-03-23,43.26326,-6.729557,5,33,1,ALLANDE,2,797,1098,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.729557 43.26326),32,0,28,3.4959349593495936,0.3252032520325204
64534,2011330462,5.0,2011-03-23,43.303057,-5.49436,5,33,40,NAVA,4,142,212,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.49436 43.303057),32,1,3,14.0,0.6
64535,2011330466,3.0,2011-03-24,43.341847,-6.155619,5,33,5,BELMONTE DE MIRANDA,4,164,199,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.155619 43.341847),32,1,3,11.666666666666666,1.0
64536,2011330467,7.0,2011-03-24,43.198171,-6.376284,5,33,11,CANGAS DEL NARCEA,4,173,227,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.376284 43.198171),32,1,11,7.714285714285714,1.5714285714285714
64537,2011330468,9.34,2011-03-24,43.245484,-5.837611,5,33,32,LAVIANA,4,44,60,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.837611 43.245484),32,1,4,1.7130620985010707,0.4282655246252677
64538,2011330471,2.0,2011-03-24,43.21709,-6.377898,5,33,73,TINEO,4,184,228,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.377898 43.21709),32,1,11,22.0,5.5
64539,2011330472,2.0,2011-03-24,43.195239,-5.614138,5,33,32,LAVIANA,4,154,166,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.614138 43.195239),32,1,3,6.0,1.5
64540,2011330473,18.0,2011-03-24,43.392032,-5.386517,5,33,9,CABRANES,4,236,256,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.386517 43.392032),32,1,12,1.1111111111111112,0.6666666666666666
64543,2011330479,15.0,2011-03-24,43.35764,-6.633564,5,33,73,TINEO,4,129,189,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.633564 43.35764),32,1,16,4.0,1.0666666666666667
64544,2011330480,2.0,2011-03-24,43.332202,-5.705784,5,33,31,LANGREO,4,137,147,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.705784 43.332202),32,1,3,5.0,1.5
64545,2011330483,3.0,2011-03-24,43.326449,-5.573561,5,33,6,BIMENES,4,183,188,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.573561 43.326449),32,1,7,1.6666666666666667,2.3333333333333335
64546,2011330485,11.5,2011-03-24,43.29686,-6.034003,5,33,52,PROAZA,4,155,179,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.034003 43.29686),32,1,3,2.0869565217391304,0.2608695652173913
64548,2011330494,1.56,2011-03-24,43.339371,-4.704424,5,33,46,PEÑAMELLERA ALTA,4,146,166,2011,3,Asturias,Menos_de_24h,1.0,POINT (-4.704424 43.339371),32,1,4,12.82051282051282,2.564102564102564
64549,2011330498,1.2,2011-03-24,43.342811,-5.703393,5,33,31,LANGREO,4,61,76,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.703393 43.342811),32,1,3,12.5,2.5
64552,2011330511,3.0,2011-03-25,43.286146,-6.037851,5,33,26,GRADO,4,190,268,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.037851 43.286146),32,1,3,26.0,1.0
64553,2011330513,5.0,2011-03-25,43.229962,-6.17996,5,33,26,GRADO,4,220,228,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.17996 43.229962),32,1,10,1.6,2.0
64554,2011330515,3.0,2011-03-25,43.245891,-5.660807,5,33,37,MIERES,4,269,276,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.660807 43.245891),32,1,8,2.3333333333333335,2.6666666666666665
64556,2011330517,3.0,2011-03-25,43.345446,-6.032993,5,33,26,GRADO,4,165,181,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.032993 43.345446),32,1,4,5.333333333333333,1.3333333333333333
64558,2011330528,10.0,2011-03-25,43.380729,-4.627711,5,33,36,LLANES,4,374,851,2011,3,Asturias,Menos_de_24h,1.0,POINT (-4.627711 43.380729),32,1,8,47.7,0.8
64560,2011330536,3.0,2011-03-26,43.428657,-5.189248,5,33,45,PARRES,4,127,146,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.189248 43.428657),32,1,8,6.333333333333333,2.6666666666666665
64561,2011330540,2.0,2011-03-26,43.218107,-5.662626,5,33,37,MIERES,4,282,322,2011,3,Asturias,Menos_de_24h,1.0,POINT (-5.662626 43.218107),32,1,4,20.0,2.0
64562,2011330547,2.0,2011-03-26,43.331246,-4.883643,5,33,8,CABRALES,4,125,128,2011,3,Asturias,Menos_de_24h,1.0,POINT (-4.883643 43.331246),32,1,3,1.5,1.5
64563,2011330556,4.5,2011-03-31,43.495366,-6.343556,5,33,34,VALDÉS,4,266,314,2011,3,Asturias,Menos_de_24h,1.0,POINT (-6.343556 43.495366),32,1,3,10.666666666666666,0.6666666666666666
64565,2011330561,24.3,2011-04-01,43.124703,-5.709952,5,33,2,ALLER,4,178,263,2011,4,Asturias,Menos_de_24h,2.0,POINT (-5.709952 43.124703),32,1,10,3.4979423868312756,0.411522633744856
64566,2011330562,4.0,2011-04-01,43.313518,-5.414317,5,33,49,PILOÑA,4,137,138,2011,4,Asturias,Menos_de_24h,2.0,POINT (-5.414317 43.313518),32,1,4,0.25,1.0
64567,2011330564,4.6,2011-04-01,43.342159,-5.330649,5,33,49,PILOÑA,4,265,309,2011,4,Asturias,Menos_de_24h,2.0,POINT (-5.330649 43.342159),32,1,10,9.56521739130435,2.173913043478261
64568,2011330567,2.0,2011-04-01,43.310528,-5.712664,5,33,31,LANGREO,4,90,104,2011,4,Asturias,Menos_de_24h,2.0,POINT (-5.712664 43.310528),32,1,3,7.0,1.5
64569,2011330568,4.0,2011-04-01,43.295452,-5.893434,5,33,38,MORCÍN,4,240,306,2011,4,Asturias,Menos_de_24h,2.0,POINT (-5.893434 43.295452),32,1,4,16.5,1.0
64570,2011330570,4.0,2011-04-01,43.350217,-4.970748,5,33,43,ONÍS,4,257,301,2011,4,Asturias,Menos_de_24h,2.0,POINT (-4.970748 43.350217),32,1,5,11.0,1.25
64574,2011330579,13.0,2011-04-01,43.225483,-5.636166,5,33,60,SAN MARTÍN DEL REY AURELIO,4,158,195,2011,4,Asturias,Menos_de_24h,2.0,POINT (-5.636166 43.225483),32,1,8,2.8461538461538463,0.6153846153846154
64575,2011330580,2.0,2011-04-01,43.421511,-5.896767,5,33,35,LLANERA,4,110,129,2011,4,Asturias,Menos_de_24h,2.0,POINT (-5.896767 43.421511),32,1,4,9.5,2.0
64576,2011330581,5.85,2011-04-01,43.135474,-5.797696,5,33,33,LENA,4,777,778,2011,4,Asturias,Menos_de_24h,2.0,POINT (-5.797696 43.135474),32,1,3,0.17094017094017094,0.5128205128205129
64578,2011330587,5.5,2011-04-01,43.275514,-5.473603,5,33,49,PILOÑA,4,202,232,2011,4,Asturias,Menos_de_24h,2.0,POINT (-5.473603 43.275514),32,1,5,5.454545454545454,0.9090909090909091
64581,2011330602,2.0,2011-04-01,43.321362,-5.368664,5,33,49,PILOÑA,4,220,242,2011,4,Asturias,Menos_de_24h,2.0,POINT (-5.368664 43.321362),32,1,7,11.0,3.5
64582,2011330604,20.0,2011-04-01,43.280027,-6.344262,5,33,73,TINEO,4,248,263,2011,4,Asturias,Menos_de_24h,2.0,POINT (-6.344262 43.280027),32,1,4,0.75,0.2
64583,2011330605,3.0,2011-04-01,43.282996,-5.583128,5,33,60,SAN MARTÍN DEL REY AURELIO,4,149,168,2011,4,Asturias,Menos_de_24h,2.0,POINT (-5.583128 43.282996),32,1,4,6.333333333333333,1.3333333333333333
64584,2011330608,12.0,2011-04-01,43.15343,-6.441882,5,33,11,CANGAS DEL NARCEA,4,725,730,2011,4,Asturias,Menos_de_24h,2.0,POINT (-6.441882 43.15343),32,1,7,0.4166666666666667,0.5833333333333334
64591,2011330619,15.3,2011-04-02,43.399708,-6.297052,5,33,59,SALAS,4,329,359,2011,4,Asturias,Menos_de_24h,2.0,POINT (-6.297052 43.399708),32,1,9,1.9607843137254901,0.5882352941176471
64592,2011330620,11.6,2011-04-02,43.050768,-6.469643,5,33,11,CANGAS DEL NARCEA,4,215,223,2011,4,Asturias,Menos_de_24h,2.0,POINT (-6.469643 43.050768),32,1,9,0.6896551724137931,0.7758620689655172
64593,2011330621,20.62,2011-04-02,43.280406,-5.36016,5,33,49,PILOÑA,4,182,202,2011,4,Asturias,Menos_de_24h,2.0,POINT (-5.36016 43.280406),32,1,7,0.9699321047526672,0.3394762366634335
64595,2011330633,3.0,2011-04-05,43.30586,-4.815379,5,33,8,CABRALES,4,66,96,2011,4,Asturias,Menos_de_24h,2.0,POINT (-4.815379 43.30586),32,1,5,10.0,1.6666666666666667
64599,2011330646,5.0,2011-04-05,43.316771,-5.048849,5,33,12,CANGAS DE ONÍS,4,85,110,2011,4,Asturias,Menos_de_24h,2.0,POINT (-5.048849 43.316771),32,1,703,5.0,140.6
64600,2011330647,83.88,2011-04-05,43.52207,-6.357875,5,33,34,VALDÉS,4,645,861,2011,4,Asturias,Menos_de_24h,2.0,POINT (-6.357875 43.52207),32,1,18,2.575107296137339,0.2145922746781116
64601,2011330648,2.0,2011-04-05,43.365459,-6.415472,5,33,73,TINEO,4,180,196,2011,4,Asturias,Menos_de_24h,2.0,POINT (-6.415472 43.365459),32,1,3,8.0,1.5
